source_authors_abbreviated,source_year,source_authors,source_title,source_reference,source_url,cited_authors,cited_title,cited_reference
Gomes et al. (2019),2019,"Gomes, C. T., Perez, W. F., Henrique de Almeida, J., Ribeiro, A., de Rose, J. C., & Barnes-Holmes, D. (2019)",Assessing a Derived Transformation of Functions Using the Implicit Relational Assessment Procedure Under Three Motivative Conditions,"The Psychological Record, 69(4), 487–497",https://link.springer.com/article/10.1007/s40732-019-00353-6,"Osgood, C. E., Suci, G. J., & Tannenbaum, P. H. (1957","The measurement of meaningUrbana, IL: University of Illinois Press.",
Gomes et al. (2019),2019,"Gomes, C. T., Perez, W. F., Henrique de Almeida, J., Ribeiro, A., de Rose, J. C., & Barnes-Holmes, D. (2019)",Assessing a Derived Transformation of Functions Using the Implicit Relational Assessment Procedure Under Three Motivative Conditions,"The Psychological Record, 69(4), 487–497",https://link.springer.com/article/10.1007/s40732-019-00353-6,"Perez, W. F. (2014","Relational Framing (1.0 [Computer software]. São Paulo, SP, Brazil: Paradigma–Centro de Ciências do Comportamento.",
Gomes et al. (2019),2019,"Gomes, C. T., Perez, W. F., Henrique de Almeida, J., Ribeiro, A., de Rose, J. C., & Barnes-Holmes, D. (2019)",Assessing a Derived Transformation of Functions Using the Implicit Relational Assessment Procedure Under Three Motivative Conditions,"The Psychological Record, 69(4), 487–497",https://link.springer.com/article/10.1007/s40732-019-00353-6,"Perez, W. F., de Almeida, J. H., & de Rose, J. C. (2015","Transformation of meaning through relations of sameness and oppositionThe Psychological Record, 65, 679–689https://doi.org/10.1007/s40732-015-0138-z",
Gomes et al. (2019),2019,"Gomes, C. T., Perez, W. F., Henrique de Almeida, J., Ribeiro, A., de Rose, J. C., & Barnes-Holmes, D. (2019)",Assessing a Derived Transformation of Functions Using the Implicit Relational Assessment Procedure Under Three Motivative Conditions,"The Psychological Record, 69(4), 487–497",https://link.springer.com/article/10.1007/s40732-019-00353-6,"Perez, W. F., de Almeida, J. H., de Rose, J. C., Dorigon, A. H., de Vasconcellos, E. L., da Silva, M. A., et al. (2019","Implicit and explicit measures of transformation of function from facial expressions of fear and of happiness via equivalence relationsThe Psychological Record, 69(1, 13–24. https://doi.org/10.1007/s40732-018-0304-1.",
Gomes et al. (2019),2019,"Gomes, C. T., Perez, W. F., Henrique de Almeida, J., Ribeiro, A., de Rose, J. C., & Barnes-Holmes, D. (2019)",Assessing a Derived Transformation of Functions Using the Implicit Relational Assessment Procedure Under Three Motivative Conditions,"The Psychological Record, 69(4), 487–497",https://link.springer.com/article/10.1007/s40732-019-00353-6,"Perez, W. F., Fidalgo, A. P., Kovac, R., & Nico, Y. C. (2015","The transfer of Cfunc contextual control through equivalence relationsJournal of the Experimental Analysis of Behavior, 103, 511–523https://doi.org/10.1002/jeab.150.",
Gomes et al. (2019),2019,"Gomes, C. T., Perez, W. F., Henrique de Almeida, J., Ribeiro, A., de Rose, J. C., & Barnes-Holmes, D. (2019)",Assessing a Derived Transformation of Functions Using the Implicit Relational Assessment Procedure Under Three Motivative Conditions,"The Psychological Record, 69(4), 487–497",https://link.springer.com/article/10.1007/s40732-019-00353-6,"Perez, W. F., Kovac, R., Linares, I. M., Barbosa, S. F., Gomes, C. T., dos Santos, G. A., & de Almeida, J. H. (2017","Utilizando o AAQ-II e o IRAP para prever a ocorrência de esquiva experiencialRevista Brasileira de Terapia Comportamental e Cognitiva, 19, 34–48https://doi.org/10.31505/rbtcc.v19i3.1052.",
Gomes et al. (2019),2019,"Gomes, C. T., Perez, W. F., Henrique de Almeida, J., Ribeiro, A., de Rose, J. C., & Barnes-Holmes, D. (2019)",Assessing a Derived Transformation of Functions Using the Implicit Relational Assessment Procedure Under Three Motivative Conditions,"The Psychological Record, 69(4), 487–497",https://link.springer.com/article/10.1007/s40732-019-00353-6,"Perez, W. F., Tomanari, G. Y., & Vaidya, M. (2015","Effects of select and reject control on equivalence class formation and transfer of functionJournal of the Experimental Analysis of Behavior, 104, 146–166https://doi.org/10.1002/jeab.164.",
Gomes et al. (2019),2019,"Gomes, C. T., Perez, W. F., Henrique de Almeida, J., Ribeiro, A., de Rose, J. C., & Barnes-Holmes, D. (2019)",Assessing a Derived Transformation of Functions Using the Implicit Relational Assessment Procedure Under Three Motivative Conditions,"The Psychological Record, 69(4), 487–497",https://link.springer.com/article/10.1007/s40732-019-00353-6,"Scoville, W. L. (1912","Note on capsicumsJournal of Pharmaceutical Sciences, 1, 453–454.",
Gomes et al. (2019),2019,"Gomes, C. T., Perez, W. F., Henrique de Almeida, J., Ribeiro, A., de Rose, J. C., & Barnes-Holmes, D. (2019)",Assessing a Derived Transformation of Functions Using the Implicit Relational Assessment Procedure Under Three Motivative Conditions,"The Psychological Record, 69(4), 487–497",https://link.springer.com/article/10.1007/s40732-019-00353-6,"Sidman, M. (1987","Two choices are not enoughBehavior Analysis, 22, 11–18.",
Gomes et al. (2019),2019,"Gomes, C. T., Perez, W. F., Henrique de Almeida, J., Ribeiro, A., de Rose, J. C., & Barnes-Holmes, D. (2019)",Assessing a Derived Transformation of Functions Using the Implicit Relational Assessment Procedure Under Three Motivative Conditions,"The Psychological Record, 69(4), 487–497",https://link.springer.com/article/10.1007/s40732-019-00353-6,"Skinner, B. F. (1938","The behavior of organisms: An experimental analysisNew York, NY: Appleton-Century-Crofts.",
Gomes et al. (2019),2019,"Gomes, C. T., Perez, W. F., Henrique de Almeida, J., Ribeiro, A., de Rose, J. C., & Barnes-Holmes, D. (2019)",Assessing a Derived Transformation of Functions Using the Implicit Relational Assessment Procedure Under Three Motivative Conditions,"The Psychological Record, 69(4), 487–497",https://link.springer.com/article/10.1007/s40732-019-00353-6,"Vahey, N. A., Nicholson, E., & Barnes-Holmes, D. (2015","A meta-analysis of criterion effects for the Implicit Relational Assessment Procedure (IRAP in the clinical domain. Journal of Behavior Therapy & Experimental Psychiatry, 48, 59–65. https://doi.org/10.1016/j.jbtep.2015.01.004.",
Gomes et al. (2019),2019,"Gomes, C. T., Perez, W. F., Henrique de Almeida, J., Ribeiro, A., de Rose, J. C., & Barnes-Holmes, D. (2019)",Assessing a Derived Transformation of Functions Using the Implicit Relational Assessment Procedure Under Three Motivative Conditions,"The Psychological Record, 69(4), 487–497",https://link.springer.com/article/10.1007/s40732-019-00353-6,"Watt, A., Keenan, M., Barnes, D., & Cairns, E. (1991","Social categorization and stimulus equivalenceThe Psychological Record, 41, 33–50https://doi.org/10.1007/BF03395092.",
Kavanagh et al. (2019a),2019,"Kavanagh, D., Barnes-Holmes, Y., & Barnes-Holmes, D. (2019)",,,https://link.springer.com/article/10.1007/s40732-019-00356-3,"Ames, D. R. (2004","Inside the mind reader’s tool kit: Projection and stereotypingJournal of Personality & Social Psychology, 87, 340–353https://doi.org/10.1037/0022-3514.87.3.340",
Kavanagh et al. (2019a),2019,"Kavanagh, D., Barnes-Holmes, Y., & Barnes-Holmes, D. (2019)",,,https://link.springer.com/article/10.1007/s40732-019-00356-3,"Andrews, G., Halford, G. S., Bunch, K. M., Bowden, D., & Jones, T. (2003","Theory of mind and relational complexityChild Development, 74, 1476–1499https://doi.org/10.1111/1467-8624.00618.",
Kavanagh et al. (2019a),2019,"Kavanagh, D., Barnes-Holmes, Y., & Barnes-Holmes, D. (2019)",,,https://link.springer.com/article/10.1007/s40732-019-00356-3,"Apperly, I. A., Back, E., Samson, D., & France, L. (2008","The cost of thinking about false beliefs: Evidence from adults’ performance on a non-inferential theory of mind taskCognition, 106, 1093–1108https://doi.org/10.1016/j.cognition.2007.05.005.",
Kavanagh et al. (2019a),2019,"Kavanagh, D., Barnes-Holmes, Y., & Barnes-Holmes, D. (2019)",,,https://link.springer.com/article/10.1007/s40732-019-00356-3,"Apperly, I. A., Riggs, K. J., Simpson, A., Chiavarino, C., & Samson, D. (2006","Is belief reasoning automatic? Psychological Science, 17, 841–844https://doi.org/10.1111/j.1467-9280.2006.01791.",
Kavanagh et al. (2019a),2019,"Kavanagh, D., Barnes-Holmes, Y., & Barnes-Holmes, D. (2019)",,,https://link.springer.com/article/10.1007/s40732-019-00356-3,"Arriaga, X. B., & Rusbult, C. E. (1998","Standing in my partner’s shoes: Partner perspective taking and reactions to accommodative dilemmasPersonality & Social Psychology Bulletin, 24, 928–948https://doi.org/10.1177/0146167298249002.",
Kavanagh et al. (2019a),2019,"Kavanagh, D., Barnes-Holmes, Y., & Barnes-Holmes, D. (2019)",,,https://link.springer.com/article/10.1007/s40732-019-00356-3,"Arsenio, W. F. (2003","Emotional intelligence and the intelligence of emotions: A developmental perspective on mixed modelsHuman Development, 46, 97–103https://doi.org/10.1159/000068582.",
Kavanagh et al. (2019a),2019,"Kavanagh, D., Barnes-Holmes, Y., & Barnes-Holmes, D. (2019)",,,https://link.springer.com/article/10.1007/s40732-019-00356-3,"Barbero-Rubio, A., López-López, J. C., Luciano, C., & Eisenbeck, N. (2016","Perspective-taking measured by implicit relational assessment procedure (IRAP. The Psychological Record, 66, 243–252. https://doi.org/10.1007/s40732-016-0166-3",
Kavanagh et al. (2019a),2019,"Kavanagh, D., Barnes-Holmes, Y., & Barnes-Holmes, D. (2019)",,,https://link.springer.com/article/10.1007/s40732-019-00356-3,"Barnes-Holmes, D. (2018",The double-edged sword of human language and cognition: Shall we be Olympians or fallen angels? [blog post]Behavior Science Dissemination: ABAI.,
Kavanagh et al. (2019a),2019,"Kavanagh, D., Barnes-Holmes, Y., & Barnes-Holmes, D. (2019)",,,https://link.springer.com/article/10.1007/s40732-019-00356-3,"Barnes-Holmes, D., Barnes-Holmes, Y., Hussey, I., & Luciano, C. (2016","Relational frame theory: Finding its historical and philosophical roots and reflecting upon its future development: An introduction to part IIIn RDZettle, SCHayes, PMDBarnes-Holmes, & ABiglan (Eds., The Wiley handbook of contextual behavioral science (pp. 117–128. West Sussex, UK: Wiley-Blackwell. https://doi.org/10.1002/9781118489857.ch8.",
Kavanagh et al. (2019a),2019,"Kavanagh, D., Barnes-Holmes, Y., & Barnes-Holmes, D. (2019)",,,https://link.springer.com/article/10.1007/s40732-019-00356-3,"Barnes-Holmes, D., Barnes-Holmes, Y., Luciano, C., & McEnteggart, C. (2017","From the IRAP and REC model to a multi-dimensional multi-level framework for analysing the dynamics of arbitrarily applicable relational respondingJournal of Contextual Behavioral Science, 6, 434–445https://doi.org/10.1016/j.jcbs.2017.08.001.",
Kavanagh et al. (2019a),2019,"Kavanagh, D., Barnes-Holmes, Y., & Barnes-Holmes, D. (2019)",,,https://link.springer.com/article/10.1007/s40732-019-00356-3,"Barnes-Holmes, D., Hayden, E., Barnes-Holmes, Y., & Stewart, I. (2008","The Implicit Relational Assessment Procedure (IRAP as a response-time and event-related-potentials methodology for testing natural verbal relations: A preliminary study. The Psychological Record, 58, 497–515 Retrieved from https://opensiuc.lib.siu.edu/tpr/vol58/iss4/1.",
Kavanagh et al. (2019a),2019,"Kavanagh, D., Barnes-Holmes, Y., & Barnes-Holmes, D. (2019)",,,https://link.springer.com/article/10.1007/s40732-019-00356-3,"Barnes-Holmes, Y. (2001",Analysing relational frames: Studying language and cognition in young children (Doctoral thesis. Maynooth: National University of Ireland.,
Kavanagh et al. (2019a),2019,"Kavanagh, D., Barnes-Holmes, Y., & Barnes-Holmes, D. (2019)",,,https://link.springer.com/article/10.1007/s40732-019-00356-3,"Barnes-Holmes, Y., Barnes-Holmes, D., Smeets, P. M., Strand, P., & Friman, P. (2004","Establishing relational responding in accordance with more-than and less-than as generalized operant behavior in young childrenInternational Journal of Psychology & Psychological Therapy, 4, 531–558.",
Kavanagh et al. (2019a),2019,"Kavanagh, D., Barnes-Holmes, Y., & Barnes-Holmes, D. (2019)",,,https://link.springer.com/article/10.1007/s40732-019-00356-3,"Baron-Cohen, S. (1989","The autistic child’s theory of mind: A case of specific developmental delayJournal of Child Psychology & Psychiatry, 30, 285–297https://doi.org/10.1111/j.1469-7610.1989.tb00241.x.",
Kavanagh et al. (2019a),2019,"Kavanagh, D., Barnes-Holmes, Y., & Barnes-Holmes, D. (2019)",,,https://link.springer.com/article/10.1007/s40732-019-00356-3,"Baron-Cohen, S. (2001","Theory of mind in normal development and autismPrisme, 34, 174–183.",
Kavanagh et al. (2019a),2019,"Kavanagh, D., Barnes-Holmes, Y., & Barnes-Holmes, D. (2019)",,,https://link.springer.com/article/10.1007/s40732-019-00356-3,"Baron-Cohen, S., Leslie, A. M., & Frith, U. (1985","Does the autistics child have a “theory of mind?”Cognition, 21, 37–46https://doi.org/10.1016/0010-0277(8590022-8.",
Kavanagh et al. (2019a),2019,"Kavanagh, D., Barnes-Holmes, Y., & Barnes-Holmes, D. (2019)",,,https://link.springer.com/article/10.1007/s40732-019-00356-3,"Baron-Cohen, S., O’Riordan, M., Stone, V., Jones, R., & Plaisted, K. (1999","Recognition of faux pas by normally developing children and children with Asperger syndrome or high-functioning autismJournal of Autism & Developmental Disorders, 29, 407–418https://doi.org/10.1023/A:1023035012436.",
Kavanagh et al. (2019a),2019,"Kavanagh, D., Barnes-Holmes, Y., & Barnes-Holmes, D. (2019)",,,https://link.springer.com/article/10.1007/s40732-019-00356-3,"Baron-Cohen, S., Tager-Flusberg, H., & Cohen, D. (2000","Understanding other minds: Perspectives from developmental cognitive neuroscience (2nd ed.. Oxford, UK: Oxford University Press.",
Kavanagh et al. (2019a),2019,"Kavanagh, D., Barnes-Holmes, Y., & Barnes-Holmes, D. (2019)",,,https://link.springer.com/article/10.1007/s40732-019-00356-3,"Barron, B. F., Verkuylen, L., Belisle, J., Paliliunas, D., & Dixon, M. R. (2018",Teaching “then-later” and “here-there” relations to children with autism: An evaluation of single reversals and transformation of stimulus functionBehavior Analysis in PracticeAdvance online publicationdoihttps://doi.org/10.1007/s40617-018-0216-1.,
Kavanagh et al. (2019a),2019,"Kavanagh, D., Barnes-Holmes, Y., & Barnes-Holmes, D. (2019)",,,https://link.springer.com/article/10.1007/s40732-019-00356-3,"Belisle, J., Dixon, M. R., Stanley, C. R., Munoz, B., & Daar, J. H. (2016","Teaching foundational perspective-taking skills to children with autism using the PEAK-T curriculum: Single-reversal “I-you” deictic framesJournal of Applied Behavior Analysis, 49, 965–969https://doi.org/10.1002/jaba.324.",
